بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,مجموعة ذا نيفر اناف بي كيليان Good Girl Gone Bad by Kilian Full Range Set,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/4c554409-024b-4280-95f8-fa7274895a6f-500x500-MPJ91nhTusJrHl917rVTRebApIvRxA421y75Tb1w.jpg",مجموعة ذا نيفر اناف بي كيليان Good Girl Gone Bad by Kilian Full Range Set,منتج جاهز,1667,,نعم,,,,,,,,,0.5,kg,كيليان | KILIAN,مجموعة ذا نيفر اناف بي كيليان Good Girl Gone Bad by Kilian Full Range Set | كيليان | KILIAN - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شعر الوعد من فريدريك مال 50مل | Promise Hair Mist by Frédéric Malle 50ml,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/b9839992-5583-488e-b8f2-2e45fc60e6a9-500x482.5-oQ58NGKnSSiwt4PUnb9Tt7HOczWZzcmDLNc2PinB.jpg",عطر شعر الوعد من فريدريك مال 50مل | Promise Hair Mist by Frédéric Malle 50ml,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg,فريدريك مال | Frédéric Malle,عطر شعر الوعد من فريدريك مال 50مل | Promise Hair Mist by Frédéric Malle 50ml | فريدريك مال | Frédéric Malle - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة كيليان ذا وودي سيلارز ديسكفري ميني سيت أو دو بارفان بخاخ,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/b7bfac33-86c8-4bec-8569-4c0270c3158b-500x500-gBaS3SeZW0ihUxAZF7wxqjXThouOlLpRZI3eonms.jpg",مجموعة كيليان ذا وودي سيلارز ديسكفري ميني سيت أو دو بارفان بخاخ,منتج جاهز,517,,نعم,,,,,,,,,0.5,kg,كيليان | KILIAN,مجموعة كيليان ذا وودي سيلارز ديسكفري ميني سيت أو دو بارفان بخاخ | كيليان | KILIAN - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,فرانك أوليفر بودرة الجسم الفاخرة برائحه المسك (200 جم),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/8ad8b62d-bfb8-4dea-a2f0-97d1ba8bfe82-500x500-I0qOmQ1PBZYwDPjwJwAwCyFd51eOB6Kd99wtmrdL.jpg",فرانك أوليفر بودرة الجسم الفاخرة برائحه المسك (200 جم),منتج جاهز,166,,نعم,,,,,,,,,0.5,kg,فرانك أوليفر | Franck Olivier,فرانك أوليفر بودرة الجسم الفاخرة برائحه المسك (200 جم) | فرانك أوليفر | Franck Olivier - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة أكوا دي بارما بلو ميديتيرانيو أرانسيا دي كابري 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/300133ba-dbd1-4804-893a-94e6897a3543-500x500-FzetwsxAVOpYrVLndSlbRHDhysGkMrhMgFpzTBvF.jpg",مجموعة أكوا دي بارما بلو ميديتيرانيو أرانسيا دي كابري 75 مل,منتج جاهز,450,,نعم,,,,,,,,,0.5,kg,أكوا دي بارما | Acqua di Parma,مجموعة أكوا دي بارما بلو ميديتيرانيو أرانسيا دي كابري 75 مل | أكوا دي بارما | Acqua di Parma - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,"عطر ايليت مودال اتيتيود من بيرفيومز ايليت للنساء - او دى تواليت, 20مل - Parfums Elite",العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/65cf9582-e394-4d6e-8a51-11c891f11d83-500x385-4aeLLkZC0SLfERCynb1kWByhOxyUsCsgXSJiQyin.jpg","عطر ايليت مودال اتيتيود من بيرفيومز ايليت للنساء - او دى تواليت, 20مل - Parfums Elite",منتج جاهز,138,,نعم,,,,,,,,,0.5,kg,ايليت | Elite,"عطر ايليت مودال اتيتيود من بيرفيومز ايليت للنساء - او دى تواليت, 20مل - Parfums Elite | ايليت | Elite - مهووس العطور",,,,,,نعم,,,,,,,,,,,,,
منتج,مزيل عرق ديور هوم / كريستيان ديور ستيك الكحول...,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/8bd49d0a-caa4-4baf-b86e-add06be49e54-437.5x500-vsrKbji80Axo24XfRrzRyjqMcwqqt7z9CKMjM0sF.jpg",مزيل عرق ديور هوم / كريستيان ديور ستيك الكحول...,منتج جاهز,172,,نعم,,,,,,,,,0.5,kg,ديور | Dior,مزيل عرق ديور هوم / كريستيان ديور ستيك الكحول... | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بخاخ مزيل العرق سوفاج 150 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/ce411f93-a971-4fb2-b692-50419c2a7c4d-500x500-MgL7hUkboT0WsND48ae9vDfOBXALORRXPu3sCYHI.jpg",بخاخ مزيل العرق سوفاج 150 مل,منتج جاهز,172,,نعم,,,,,,,,,0.5,kg, | ,بخاخ مزيل العرق سوفاج 150 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة ديور ميني مس ديور 4 قطع,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/19ad0df0-5a00-42e5-be36-aa0b1b8bb5fb-500x500-zaxTXvQCwd5PxYuRWSbVRmLpWxyxryLl518Zdirc.jpg",مجموعة ديور ميني مس ديور 4 قطع,منتج جاهز,39,,نعم,,,,,,,,,0.5,kg,ديور | Dior,مجموعة ديور ميني مس ديور 4 قطع | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة هدايا Maison Margiela Jazz Club للرجال,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/f521f8a0-df14-449d-9f6a-03dd3c564948-500x500-Sz3q2WFhSWZeTjXGzH5ug7PHpRxbzgLO1fRDfBuE.jpg",مجموعة هدايا Maison Margiela Jazz Club للرجال,منتج جاهز,483,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,مجموعة هدايا Maison Margiela Jazz Club للرجال | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,تستر عطر نيكولاي بارفيومير كرييتر عطر بافلوفا - او دو برفيوم انتنس,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/6c616c14-2b11-4d0a-b584-859de18b03ed-500x500-DpQO0oE6pC5HvdbT3oEPHS03PrCIwViRWmv11UNS.jpg",تستر عطر نيكولاي بارفيومير كرييتر عطر بافلوفا - او دو برفيوم انتنس,منتج جاهز,437,,نعم,,,,,,,,,0.5,kg,نيكولاي | Nicolai,تستر عطر نيكولاي بارفيومير كرييتر عطر بافلوفا - او دو برفيوم انتنس | نيكولاي | Nicolai - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,4711 عطر ريمكس كولون لافندر او دو كولون للجنسين - Hnak,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/8102150b-2fc5-470e-a9c5-bbeecaf6f5e4-500x500-YZzgdxfDmFfGQruywxfWbrBkEx2BjJNJ8DmxSLgT.jpg",4711 عطر ريمكس كولون لافندر او دو كولون للجنسين - Hnak,منتج جاهز,138,,نعم,,,,,,,,,0.5,kg,نمبر 4711 | 4711,4711 عطر ريمكس كولون لافندر او دو كولون للجنسين - Hnak | نمبر 4711 | 4711 - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,4711 REMIX C ZITRONE EDC NS 100 ML,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/41913b73-2402-4508-afa1-85ccc7b81fcc-500x500-xvKP1uH1LQOnFyROH2KdpwJ1szTCGuO2w5LJ2NFF.jpg",4711 REMIX C ZITRONE EDC NS 100 ML,منتج جاهز,138,,نعم,,,,,,,,,0.5,kg,نمبر 4711 | 4711,4711 REMIX C ZITRONE EDC NS 100 ML | نمبر 4711 | 4711 - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كايلي رذاذ الشعر أودجازم روز عود 75مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e2bece40-b0e4-4ec1-a678-4e65123f38e6-500x500-V8JAqZqAHHwVVGqLETV6GkUrQ8fCiOq6s42e1cRu.jpg",كايلي رذاذ الشعر أودجازم روز عود 75مل,منتج جاهز,276,,نعم,,,,,,,,,0.5,kg,كايالي | Kayali Fragrances,كايلي رذاذ الشعر أودجازم روز عود 75مل | كايالي | Kayali Fragrances - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة عطر سان لوران واي لي بارفيوم 10مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/df691f77-9b07-4e97-b6d7-af94264805ca-416.66666666667x500-Off9Scfp1Ugjh4qWY6b9BU7ddr8hVy4bGiuRRZcn.jpg",عينة عطر سان لوران واي لي بارفيوم 10مل,منتج جاهز,86,,نعم,,,,,,,,,0.5,kg, | ,عينة عطر سان لوران واي لي بارفيوم 10مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مرآة مستحضرات التجميل الفاخرة من دولتشي آند غابانا بيوتي باللون الذهبي 7 × 7 × 1.3 سم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e3d6f6ec-1292-46fc-9666-7542c8c0fda6-500x500-APCjZ6eNTmluVzzTgf5XoJUOxZYyraAVkVvN5kOJ.jpg",مرآة مستحضرات التجميل الفاخرة من دولتشي آند غابانا بيوتي باللون الذهبي 7 × 7 × 1.3 سم,منتج جاهز,57,,نعم,,,,,,,,,0.5,kg, | ,مرآة مستحضرات التجميل الفاخرة من دولتشي آند غابانا بيوتي باللون الذهبي 7 × 7 × 1.3 سم |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة هدايا عطر تيفاني آند كو روز جولد للنساء، أو دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/f09e1375-fee9-4234-8dc5-c8abc1d2038e-500x500-FCjkKIOwocwRb5Q3U8DJMkA0me8KAGLNX0xoUkZc.jpg",مجموعة هدايا عطر تيفاني آند كو روز جولد للنساء، أو دو بارفان,منتج جاهز,379,,نعم,,,,,,,,,0.5,kg,تيفاني أند كو | Tiffany & Co,مجموعة هدايا عطر تيفاني آند كو روز جولد للنساء، أو دو بارفان | تيفاني أند كو | Tiffany & Co - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر إسينشال بارفانز بوا إمبريال للشعر والجسم ١٠٠ مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/29db98ab-8e27-4566-80ad-3eb16b820ab7-500x500-LdQUCdJg9ynCs5AWMe0y3mIx9o0EV4IXpp2NjHzE.jpg",عطر إسينشال بارفانز بوا إمبريال للشعر والجسم ١٠٠ مل,منتج جاهز,241,,نعم,,,,,,,,,0.5,kg,امبريل | Imperial,عطر إسينشال بارفانز بوا إمبريال للشعر والجسم ١٠٠ مل | امبريل | Imperial - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,أنجيل أو دو ستار 25 مل أو دي تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/b3a794a1-870b-4229-91cc-a784a69f6fcd-500x500-033eBfhFKphEdkOQ3LtMrl8nXc82FeLFw5uAM4g8.jpg",أنجيل أو دو ستار 25 مل أو دي تواليت,منتج جاهز,86,,نعم,,,,,,,,,0.5,kg,ايليت | Elite,أنجيل أو دو ستار 25 مل أو دي تواليت | ايليت | Elite - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر كارتير عود اند عود بارفيوم 45مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/38a3b35b-2082-45b1-85b6-102786c64389-400x500-YBaMVWpz0BIVz4X1rUwZEnLbr72iiFx7lLtybjni.jpg",عطر كارتير عود اند عود بارفيوم 45مل,منتج جاهز,490,,نعم,,,,,,,,,0.5,kg,كاريرا | Carrera,عطر كارتير عود اند عود بارفيوم 45مل | كاريرا | Carrera - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بودرة الجسم من لورينزو فيلوريسي تينت دي نياج 200جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/bcf078b3-67ea-48e9-9658-0724e57866a2-500x500-kGn3gGbzFfCHzim3i1fZN6Y2CSkmcPmJgr9WD0PL.jpg",بودرة الجسم من لورينزو فيلوريسي تينت دي نياج 200جرام,منتج جاهز,304,,نعم,,,,,,,,,0.5,kg,لورينزو فيلوريزي | Lorenzo,بودرة الجسم من لورينزو فيلوريسي تينت دي نياج 200جرام | لورينزو فيلوريزي | Lorenzo - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة عطور ابو طير و ريفدور و باريس احجام كبير,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/215c3b41-fdde-40db-8175-8f34460222b0-500x450-odGdlFnB14Ck4ozq3llaVpAIpX8kK8jELJg5yT4o.jpg",مجموعة عطور ابو طير و ريفدور و باريس احجام كبير,منتج جاهز,134,,نعم,,,,,,,,,0.5,kg,ريف | REEF,مجموعة عطور ابو طير و ريفدور و باريس احجام كبير | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,تستر عطر كارتير عود اند عنبر بارفيوم 45مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/31b4193f-1e68-45b6-9f82-65e5b6f77005-500x500-oSBlgRbdY3e9r2JSbPO6dmwecEwzzRDjCKajlUDf.jpg",تستر عطر كارتير عود اند عنبر بارفيوم 45مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg,كاريرا | Carrera,تستر عطر كارتير عود اند عنبر بارفيوم 45مل | كاريرا | Carrera - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر كلوي لو دي بارفان انتنس او ​​دي بارفان سبراي انتنس 30 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/3344da2d-bea5-42e5-9c6f-f5f83f74d5a5-500x500-R2QUgEj2PRupfoBRPW6BJprMdPirsTiANFVRAFkA.jpg",عطر كلوي لو دي بارفان انتنس او ​​دي بارفان سبراي انتنس 30 مل,منتج جاهز,201,,نعم,,,,,,,,,0.5,kg,كلوي | Chloé,عطر كلوي لو دي بارفان انتنس او ​​دي بارفان سبراي انتنس 30 مل | كلوي | Chloé - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مجموعة عطر جيفنشي جنتلمان سوسايتي أو دو بارفيوم 60 مل + جل استحمام 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/04d39837-0226-4773-8eaa-d5ccbdd28211-500x500-t3cQIVYduNbqj1vtqRgwSvVC2AgAEGbZ9LMyX7IO.jpg",مجموعة عطر جيفنشي جنتلمان سوسايتي أو دو بارفيوم 60 مل + جل استحمام 75 مل,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,جيفنشي | Givenchy,مجموعة عطر جيفنشي جنتلمان سوسايتي أو دو بارفيوم 60 مل + جل استحمام 75 مل | جيفنشي | Givenchy - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,طقم جان بول غولتير كوكوريكو او دو تواليت (عطر 50مل + شاور جل 100مل),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/df6f6047-4edf-4ed0-a5d4-835936b3be31-500x471-dkKWx5R1VEdpmRA7Ph77kpqXtlK2xH7JYYJBVjl8.jpg",طقم جان بول غولتير كوكوريكو او دو تواليت (عطر 50مل + شاور جل 100مل),منتج جاهز,172,,نعم,,,,,,,,,0.5,kg,جان بول غولتير | Jean P G,طقم جان بول غولتير كوكوريكو او دو تواليت (عطر 50مل + شاور جل 100مل) | جان بول غولتير | Jean P G - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,مونتانا مونتانا هومي لل رجال 75 مل - او دى تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/1275567b-60fb-487d-9cd8-1eac717ffbd7-500x500-22GsvKBjNcKangr2QUadinPZZI0koxk8CzgVITcr.jpg",مونتانا مونتانا هومي لل رجال 75 مل - او دى تواليت,منتج جاهز,172,,نعم,,,,,,,,,0.5,kg,مونتال | Montale,مونتانا مونتانا هومي لل رجال 75 مل - او دى تواليت | مونتال | Montale - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر هوبيجانت داك دي فيرفينس تواليت رجالي 120مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5080f85c-5c94-4c77-871f-6e937c6eea4c-500x500-dHRFthFQ3xzrzs4hCLgIZcyIiuhsTZ4CI1vNEypa.jpg",عطر هوبيجانت داك دي فيرفينس تواليت رجالي 120مل,منتج جاهز,228,,نعم,,,,,,,,,0.5,kg,هوبيجان | Houbigant,عطر هوبيجانت داك دي فيرفينس تواليت رجالي 120مل | هوبيجان | Houbigant - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,كارل لاغرفيلد برايفت كلوب او دو برفيوم 85 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/109398b2-29c5-494e-b824-c40a1f40cf8c-500x500-LSfjQjT7v1nEui0V8RescTGDo9PwRqZEFZ5zZxaa.jpg",كارل لاغرفيلد برايفت كلوب او دو برفيوم 85 مل,منتج جاهز,368,,نعم,,,,,,,,,0.5,kg,كارل لاغرفيلد | Karl Lagerfeld,كارل لاغرفيلد برايفت كلوب او دو برفيوم 85 مل | كارل لاغرفيلد | Karl Lagerfeld - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,روز نوير من عطور احمد المغربي أودو بيرفيوم 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e24ecfc4-7401-4342-91a7-4991cf4ceed8-500x500-PRAo1UVRT3dcbfKwjbXmVpa3iArONErkMACUFZCU.png",روز نوير من عطور احمد المغربي أودو بيرفيوم 75 مل,منتج جاهز,115,,نعم,,,,,,,,,0.5,kg,احمد المغربي | A. Al Maghribi,روز نوير من عطور احمد المغربي أودو بيرفيوم 75 مل | احمد المغربي | A. Al Maghribi - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,بورتريال سلفر اوديو بارفيوم 65 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/fea29120-e906-4b13-ad50-5f6443cce908-500x500-PCw5x9vfQhN1Lh2hcarCdzXaadF8cCDrSh0qlS8s.png",بورتريال سلفر اوديو بارفيوم 65 مل,منتج جاهز,94,,نعم,,,,,,,,,0.5,kg, | ,بورتريال سلفر اوديو بارفيوم 65 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
